what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1413442865267
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1413442865591
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1413442865960
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1413442866351
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1413442866948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1413442872536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1413442873489
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1413442875094
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1413442878282
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.publish",1413442880532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413442880992
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413442881235
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1413442881239
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1413442912603
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1413442915153
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1413442941159
closed,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1413442941159
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1413442942833
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1413442947535
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1413442947628
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1413442990093
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1413442990342
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1413442990531
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1413443013137
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413443023270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413443043888
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1413443043915
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1413443044945
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413443049502
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413443050734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413443050794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413443050875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1413443050878
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1413443051265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413443067098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413443096721
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1413443096766
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1413443103798
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.publish",1413443108142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413443110710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413443115972
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1413443116658
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1413443118020
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1413443123527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413443133763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413443154722
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1413443231829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413443235631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413443237961
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413443242869
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1413443245137
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413443245361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413443247032
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413443257529
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1413443257546
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1413443267054
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413443272006
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413443274565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413443280824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413443282517
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1413443288042
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413443294375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1413443296594
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1413443297233
